Carrier,Reg_Year,Reg_Month,Device_Model,Count
AT&T,2010,2,ASDASDASDGH-I60ASDZKB123TT,1
VERIZON,2010,2,ASDASDASDCH-I910ZK123VZW,1
VERIZON,2010,2,ASDASDASDCH-U310ZN123VZW,1
VERIZON,2010,2,ASDASDASDCH-U650PASDASDASD123VZW,1
VERIZON,2010,2,ASDASDASDCH-U650PASDASDASDZVZW,1
VERIZON,2010,2,ASDASDASDCH-U6QWE0EK123VZW,1
CRICKET,2010,2,ASDASDASDCH-R211ZK123CRI,1
"METRO PCS",2010,2,ASDASDASDCH-R810ZK123MTR,1
Other,2010,2,ASDASDASDCH-RQWE51ZKGTRF,1
Other,2010,2,ASDASDASDGH-T301YKGTRF,1
SPRINT,2010,2,ASDASDASDPH-M800ZK123ASDASDASDPR,1
SPRINT,2010,2,ASDASDASDPH-M900ZK123ASDASDASDPR,2
AT&T,2010,3,ASDASDASDGH-12313ASDIBC123TT,1
AT&T,2010,3,ASDASDASDGH-1231ASDASDZK123123TT,1
AT&T,2010,3,ASDASDASDGH-12323ASDLB123123TT,1
AT&T,2010,3,ASDASDASDGH-12323ASDRK123123TT,1
AT&T,2010,3,ASDASDASDGH-12383ASDDK123123TT,1
AT&T,2010,3,ASDASDASDGH-12386ASDZK123123TT,3
AT&T,2010,3,ASDASDASDGH-12388ASDZK123123TT,4
AT&T,2010,3,ASDASDASDGH-12389ASDZK123123TT,2
AT&T,2010,3,ASDASDASDGH-1238ASDASDRB123123TT,7
AT&T,2010,3,ASDASDASDGH-123ASD3ASDZR123123TT,1
AT&T,2010,3,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2010,3,ASDASDASDGH-I61ASDWR123123TT,1
AT&T,2010,3,ASDASDASDGH-I61ASDZK123123TT,1
AT&T,2010,3,ASDASDASDGH-I62ASDM123123123TT,1
AT&T,2010,3,ASDASDASDGH-I63ASDM123123123TT,1
VERIZON,2010,3,ASDASDASDCH-I910ZK123VZW,1
VERIZON,2010,3,ASDASDASDCH-U960ZASDASDASD123VZW,1
SPRINT,2010,3,ASDASDASDPH-M550CR123ASDASDASDPR,1
SPRINT,2010,3,ASDASDASDPH-M560GN123ASDASDASDPR,1
SPRINT,2010,3,ASDASDASDPH-M900ZK123ASDASDASDPR,2
T-MOBILE,2010,3,ASDASDASDGH-T919CNBTMB,2
"METRO PCS",2010,3,ASDASDASDCH-R860ZK123MTR,1
"METRO PCS",2010,4,ASDASDASDCH-RQWE50ZK123MTR,1
VERIZON,2010,4,ASDASDASDCH-IASD60ZK123VZW,1
VERIZON,2010,4,ASDASDASDCH-U350MB123VZW,1
VERIZON,2010,4,ASDASDASDCH-UQWE50H123123VZW,2
ALLTEL,2010,4,ASDASDASDCH-R800ZK123123TL,1
AT&T,2010,4,ASDASDASDGH-12325ASDUR123123TT,1
AT&T,2010,4,ASDASDASDGH-12368ASDLB123123TT,1
AT&T,2010,4,ASDASDASDGH-12383ASDDK123123TT,1
AT&T,2010,4,ASDASDASDGH-12386ASDZK123123TT,2
AT&T,2010,4,ASDASDASDGH-12388ASDZK123123TT,3
AT&T,2010,4,ASDASDASDGH-12389ASDZK123123TT,1
AT&T,2010,4,ASDASDASDGH-1238ASDASDRB123123TT,7
AT&T,2010,4,ASDASDASDGH-123ASD6ASD123G123123TT,1
AT&T,2010,4,ASDASDASDGH-123ASD9ASDWR123123TT,1
AT&T,2010,4,ASDASDASDGH-123ASDASDASDOR123123TT,1
AT&T,2010,4,ASDASDASDGH-I61ASDWR123123TT,2
SPRINT,2010,4,ASDASDASDPH-M550CR123ASDASDASDPR,1
SPRINT,2010,4,ASDASDASDPH-M560GN123ASDASDASDPR,1
SPRINT,2010,4,ASDASDASDPH-M900ZK123ASDASDASDPR,3
T-MOBILE,2010,4,ASDASDASDGH-T339B123123TMB,1
T-MOBILE,2010,4,ASDASDASDGH-T559RR123TMB,1
T-MOBILE,2010,4,ASDASDASDGH-T919CNBTMB,1
T-MOBILE,2010,4,ASDASDASDGH-TASDQWE9Z123BTMB,1
T-MOBILE,2010,4,ASDASDASDGH-TASDQWE9ZOBTMB,1
SPRINT,2010,5,ASDASDASDPH-M330ZW123ASDASDASDPR,1
SPRINT,2010,5,ASDASDASDPH-M550CR123ASDASDASDPR,1
SPRINT,2010,5,ASDASDASDPH-M550WASDASDASD123ASDASDASDPR,1
SPRINT,2010,5,ASDASDASDPH-M550ZK123ASDASDASDPR,1
SPRINT,2010,5,ASDASDASDPH-M560Z123123ASDASDASDPR,1
SPRINT,2010,5,ASDASDASDPH-M900ZK123ASDASDASDPR,1
T-MOBILE,2010,5,ASDASDASDGH-T239WRBTMB,1
T-MOBILE,2010,5,ASDASDASDGH-TASDQWE9Z123BTMB,1
T-MOBILE,2010,5,ASDASDASDGH-TQWE59BGBTMB,1
T-MOBILE,2010,5,ASDASDASDGH-TQWE69D123BTMB,1
VERIZON,2010,5,ASDASDASDCH-I910ZK123VZW,2
VERIZON,2010,5,ASDASDASDCH-I920D123123VZW,1
VERIZON,2010,5,ASDASDASDCH-U960ZASDASDASD123VZW,1
VERIZON,2010,5,ASDASDASDCH-UQWE50MRVVZW,1
Other,2010,5,ASDASDASDCH-R810ZK123ASDASDASDTT,1
Other,2010,5,ASDASDASDGH-T201VASDASDASDGNTT,1
"METRO PCS",2010,5,ASDASDASDCH-R350Z123123MTR,1
"METRO PCS",2010,5,ASDASDASDCH-R560D123123MTR,1
"METRO PCS",2010,5,ASDASDASDCH-R810ZK123MTR,1
AT&T,2010,5,ASDASDASDGH-12316ASDLBC123TT,1
AT&T,2010,5,ASDASDASDGH-12386ASDZK123123TT,1
AT&T,2010,5,ASDASDASDGH-12388ASDZK123123TT,2
AT&T,2010,5,ASDASDASDGH-12388ASDZP123123TT,1
AT&T,2010,5,ASDASDASDGH-12389ASDZK123123TT,1
AT&T,2010,5,ASDASDASDGH-1238ASDASDRB123123TT,2
AT&T,2010,5,ASDASDASDGH-123ASD3ASDZR123123TT,1
AT&T,2010,5,ASDASDASDGH-I63ASDM123123123TT,1
"US CELLULAR",2010,5,ASDASDASDCH-R520LB123UASDASDASDC,1
T-MOBILE,2010,6,ASDASDASDGH-TASDQWE9Z123BTMB,2
SPRINT,2010,6,ASDASDASDPH-M350TI123ASDASDASDPR,1
SPRINT,2010,6,ASDASDASDPH-M350ZR123ASDASDASDPR,1
SPRINT,2010,6,ASDASDASDPH-M810H123123ASDASDASDPR,1
VERIZON,2010,6,ASDASDASDCH-I920D123123VZW,2
VERIZON,2010,6,ASDASDASDCH-U310ZN123VZW,1
VERIZON,2010,6,ASDASDASDCH-U5QWE0MASDASDASD123VZW,1
ALLTEL,2010,6,ASDASDASDCH-UQWE50MR123123TL,1
AT&T,2010,6,ASDASDASDGH-12388ASDZP123123TT,1
AT&T,2010,6,ASDASDASDGH-1238ASDASDRB123123TT,3
AT&T,2010,6,ASDASDASDGH-123ASD6ASDLB123123TT,1
AT&T,2010,6,ASDASDASDGH-CQWE1ASDZDB123TT,1
AT&T,2010,6,ASDASDASDGH-I61ASDWR123123TT,1
CRICKET,2010,6,ASDASDASDCH-R560MB123CRI,1
"METRO PCS",2010,6,ASDASDASDCH-R100DB123MTR,1
"METRO PCS",2010,6,ASDASDASDCH-R350Z123123MTR,1
"METRO PCS",2010,6,ASDASDASDCH-R860ZK123MTR,1
CRICKET,2010,7,ASDASDASDCH-R550ZK123CRI,2
"METRO PCS",2010,7,ASDASDASDCH-R860ZK123MTR,2
SPRINT,2010,7,ASDASDASDPH-M560GN123ASDASDASDPR,1
SPRINT,2010,7,ASDASDASDPH-M900ZK123ASDASDASDPR,2
SPRINT,2010,7,ASDASDASDPH-M910ZK123ASDASDASDPR,2
T-MOBILE,2010,7,ASDASDASDGH-T669123123BTMB,2
T-MOBILE,2010,7,ASDASDASDGH-T919CNBTMB,1
T-MOBILE,2010,7,ASDASDASDGH-T959ZKBTMB,3
T-MOBILE,2010,7,ASDASDASDGH-TQWE59BGWTMB,1
"US CELLULAR",2010,7,ASDASDASDCH-R850ZK123UASDASDASDC,1
AT&T,2010,7,ASDASDASDGH-12316ASDLBC123TT,1
AT&T,2010,7,ASDASDASDGH-1231ASDASDZKD123TT,1
AT&T,2010,7,ASDASDASDGH-12325ASDUR123123TT,1
AT&T,2010,7,ASDASDASDGH-12368ASDLB123123TT,1
AT&T,2010,7,ASDASDASDGH-12383ASDZY123123TT,1
AT&T,2010,7,ASDASDASDGH-12386ASDZK123123TT,2
AT&T,2010,7,ASDASDASDGH-12388ASDZK123123TT,1
AT&T,2010,7,ASDASDASDGH-12388ASDZP123123TT,1
AT&T,2010,7,ASDASDASDGH-1238ASDASDRB123123TT,4
AT&T,2010,7,ASDASDASDGH-1238QWEASDZ123123123TT,2
AT&T,2010,7,ASDASDASDGH-123ASD9ASDWR123123TT,1
AT&T,2010,7,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2010,7,ASDASDASDGH-123ASDASDASDMB123123TT,2
AT&T,2010,7,ASDASDASDGH-I61ASDWR123123TT,1
AT&T,2010,7,ASDASDASDGH-I89ASDZK123123TT,3
VERIZON,2010,7,ASDASDASDCH-U350M123123VZW,1
VERIZON,2010,7,ASDASDASDCH-U6QWE0EK123VZW,1
VERIZON,2010,7,ASDASDASDCH-U9QWE0DB123VZW,1
VERIZON,2010,7,ASDASDASDCH-UASD50H123123VZW,1
VERIZON,2010,7,ASDASDASDCH-UASDQWE0Z123123VZW,1
VERIZON,2010,8,ASDASDASDCH-I910ZK123VZW,2
VERIZON,2010,8,ASDASDASDCH-I920D123123VZW,1
VERIZON,2010,8,ASDASDASDCH-U6QWE0EK123VZW,1
VERIZON,2010,8,ASDASDASDCH-U9QWE0DB123VZW,1
VERIZON,2010,8,ASDASDASDCH-UQWE50MRVVZW,1
SPRINT,2010,8,ASDASDASDPH-DASD00ZK123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M350TI123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M350ZK123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M550WASDASDASD123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M5QWE0ZK123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M5QWE0ZR123ASDASDASDPR,1
SPRINT,2010,8,ASDASDASDPH-M900ZK123ASDASDASDPR,3
SPRINT,2010,8,ASDASDASDPH-M910ZK123ASDASDASDPR,2
"BOOST MOBILE",2010,8,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,1
"METRO PCS",2010,8,ASDASDASDCH-R350Z123123MTR,1
"METRO PCS",2010,8,ASDASDASDCH-R560D123123MTR,1
AT&T,2010,8,ASDASDASDGH-12316ASDLBC123TT,1
AT&T,2010,8,ASDASDASDGH-1231ASDASDZKB123TT,1
AT&T,2010,8,ASDASDASDGH-1231ASDASDZKE123TT,1
AT&T,2010,8,ASDASDASDGH-12368ASDLB123123TT,2
AT&T,2010,8,ASDASDASDGH-12383ASDDK123123TT,1
AT&T,2010,8,ASDASDASDGH-12386ASDZK123123TT,1
AT&T,2010,8,ASDASDASDGH-12388ASDZK123123TT,5
AT&T,2010,8,ASDASDASDGH-1238ASDASDRB123123TT,7
AT&T,2010,8,ASDASDASDGH-1238QWEASDZ123123123TT,2
AT&T,2010,8,ASDASDASDGH-123ASD6ASDOR123123TT,1
AT&T,2010,8,ASDASDASDGH-123ASDASDASDOR123123TT,1
AT&T,2010,8,ASDASDASDGH-I60ASDZKB123TT,1
AT&T,2010,8,ASDASDASDGH-I62ASDM123123123TT,1
AT&T,2010,8,ASDASDASDGH-I89ASDZK123123TT,7
T-MOBILE,2010,8,ASDASDASDGH-T669123123BTMB,1
T-MOBILE,2010,8,ASDASDASDGH-T959ZKBTMB,8
T-MOBILE,2010,8,ASDASDASDGH-TASDQWE9Z123BTMB,1
T-MOBILE,2010,8,ASDASDASDGH-TASDQWE9ZOBTMB,1
T-MOBILE,2010,8,ASDASDASDGH-TQWE59BGBTMB,1
T-MOBILE,2010,8,ASDASDASDGH-TQWE59BGWTMB,1
T-MOBILE,2010,9,ASDASDASDGH-T239WRBTMB,1
T-MOBILE,2010,9,ASDASDASDGH-T359FBBTMB,1
T-MOBILE,2010,9,ASDASDASDGH-T669123123BTMB,1
T-MOBILE,2010,9,ASDASDASDGH-T959ZKBTMB,12
T-MOBILE,2010,9,ASDASDASDGH-TASDQWE9ZOBTMB,1
T-MOBILE,2010,9,ASDASDASDGH-TQWE69D123123TMB,1
T-MOBILE,2010,9,ASDASDASDGH-TQWEASD9OKBTMB,2
"US CELLULAR",2010,9,ASDASDASDCH-R630LB123UASDASDASDC,1
"US CELLULAR",2010,9,ASDASDASDCH-R880MB123UASDASDASDC,1
SPRINT,2010,9,ASDASDASDPH-DASD00ZK123ASDASDASDPR,6
SPRINT,2010,9,ASDASDASDPH-M900ZK123ASDASDASDPR,1
SPRINT,2010,9,ASDASDASDPH-M910ZK123ASDASDASDPR,2
VERIZON,2010,9,ASDASDASDCH-I500RK123VZW,2
VERIZON,2010,9,ASDASDASDCH-I910ZK123VZW,1
VERIZON,2010,9,ASDASDASDCH-U350MBPVZW,1
VERIZON,2010,9,ASDASDASDCH-U6QWE0EK123VZW,1
VERIZON,2010,9,ASDASDASDCH-U9QWE0DB123VZW,1
VERIZON,2010,9,ASDASDASDCH-UQWE90ZR123VZW,1
AT&T,2010,9,ASDASDASDGH-12323ASDLB123123TT,2
AT&T,2010,9,ASDASDASDGH-12323ASDRK123123TT,1
AT&T,2010,9,ASDASDASDGH-12359ASDZB123123TT,1
AT&T,2010,9,ASDASDASDGH-12368ASDLB123123TT,1
AT&T,2010,9,ASDASDASDGH-12368ASDZP123123TT,2
AT&T,2010,9,ASDASDASDGH-12369ASDZK123123TT,2
AT&T,2010,9,ASDASDASDGH-12388ASDZK123123TT,2
AT&T,2010,9,ASDASDASDGH-1238ASDASDRB123123TT,4
AT&T,2010,9,ASDASDASDGH-1238QWEASDZ123123123TT,3
AT&T,2010,9,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2010,9,ASDASDASDGH-I63ASDM123123123TT,1
AT&T,2010,9,ASDASDASDGH-I89ASDZK123123TT,11
"BOOST MOBILE",2010,9,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,2
CRICKET,2010,9,ASDASDASDCH-R560MB123CRI,1
"METRO PCS",2010,9,ASDASDASDCH-R350Z123123MTR,1
"METRO PCS",2010,9,ASDASDASDCH-R560D123123MTR,1
AT&T,2010,10,ASDASDASDEG-I89ASDZK123123TT,1
AT&T,2010,10,ASDASDASDGH-1231ASDASDZKD123TT,1
AT&T,2010,10,ASDASDASDGH-12386ASDZK123123TT,1
AT&T,2010,10,ASDASDASDGH-12389ASDZK123123TT,2
AT&T,2010,10,ASDASDASDGH-1238ASDASDRB123123TT,2
AT&T,2010,10,ASDASDASDGH-1238QWEASDZ123123123TT,1
AT&T,2010,10,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,2
AT&T,2010,10,ASDASDASDGH-I61ASDZK123123TT,2
AT&T,2010,10,ASDASDASDGH-I89ASDZK123123TT,12
"BOOST MOBILE",2010,10,ASDASDASDPH-M350ZK123BASDASDASDT,5
"BOOST MOBILE",2010,10,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,2
CRICKET,2010,10,ASDASDASDCH-R560ZP123CRI,1
"METRO PCS",2010,10,ASDASDASDCH-R360ZK123MTR,3
"METRO PCS",2010,10,ASDASDASDCH-R560D123123MTR,1
"METRO PCS",2010,10,ASDASDASDCH-R860ZK123MTR,1
"METRO PCS",2010,10,ASDASDASDCH-R900ND123MTR,1
SPRINT,2010,10,ASDASDASDPH-DASD00ZK123ASDASDASDPR,5
SPRINT,2010,10,ASDASDASDPH-M5ASD0ZK123ASDASDASDPR,1
SPRINT,2010,10,ASDASDASDPH-M900ZK123ASDASDASDPR,1
SPRINT,2010,10,ASDASDASDPH-M910ZI123ASDASDASDPR,1
T-MOBILE,2010,10,ASDASDASDGH-T669123123BTMB,2
T-MOBILE,2010,10,ASDASDASDGH-T939MN123TMB,1
T-MOBILE,2010,10,ASDASDASDGH-T959ZK123TMB,2
T-MOBILE,2010,10,ASDASDASDGH-T959ZKBTMB,4
T-MOBILE,2010,10,ASDASDASDGH-TASDQWE9Z123BTMB,1
T-MOBILE,2010,10,ASDASDASDGH-TQWE59BGBTMB,1
T-MOBILE,2010,10,ASDASDASDGH-TQWE69D123BTMB,1
T-MOBILE,2010,10,ASDASDASDGH-TQWEASD9LGBTMB,1
T-MOBILE,2010,10,ASDASDASDGH-TQWEASD9OKBTMB,1
"US CELLULAR",2010,10,ASDASDASDCH-R880MB123UASDASDASDC,1
VERIZON,2010,10,ASDASDASDCH-I910ZK123VZW,1
VERIZON,2010,10,ASDASDASDCH-U360M123123VZW,1
VERIZON,2010,10,ASDASDASDCH-U820ZK123VZW,1
VERIZON,2010,10,ASDASDASDCH-UQWE50H123123VZW,1
VERIZON,2010,10,ASDASDASDCH-UQWE50H123VVZW,1
VERIZON,2010,10,ASDASDASDCH-UQWE50MR123VZW,1
VERIZON,2010,11,ASDASDASDCH-I500RK123VZW,3
VERIZON,2010,11,ASDASDASDCH-I500ZWBVZW,1
VERIZON,2010,11,ASDASDASDCH-I910ZK123VZW,1
VERIZON,2010,11,ASDASDASDCH-I920D123123VZW,2
VERIZON,2010,11,ASDASDASDCH-U360M123123VZW,1
VERIZON,2010,11,ASDASDASDCH-U6QWE0EK123VZW,1
VERIZON,2010,11,ASDASDASDCH-UQWE90NK123VZW,1
SPRINT,2010,11,ASDASDASDPH-DASD00ZK123ASDASDASDPR,5
SPRINT,2010,11,ASDASDASDPH-M550ZK123ASDASDASDPR,1
SPRINT,2010,11,ASDASDASDPH-M850BASDASDASD123ASDASDASDPR,2
SPRINT,2010,11,ASDASDASDPH-M910ZK123ASDASDASDPR,1
SPRINT,2010,11,ASDASDASDPH-M920ZK123ASDASDASDPR,1
Other,2010,11,ASDASDASDGH-T301YKGTRF,1
AT&T,2010,11,ASDASDASDGH-12316ASDLBC123TT,1
AT&T,2010,11,ASDASDASDGH-12318ASDZBC123TT,1
AT&T,2010,11,ASDASDASDGH-12366ASDZG123123TT,1
AT&T,2010,11,ASDASDASDGH-12368ASDZP123123TT,1
AT&T,2010,11,ASDASDASDGH-12383ASDZY123123TT,1
AT&T,2010,11,ASDASDASDGH-12386ASDZK123123TT,3
AT&T,2010,11,ASDASDASDGH-12388ASDZK123123TT,1
AT&T,2010,11,ASDASDASDGH-1238ASDASDRB123123TT,1
AT&T,2010,11,ASDASDASDGH-12392ASDZ123123123TT,4
AT&T,2010,11,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2010,11,ASDASDASDGH-123ASDASDASDMB123123TT,1
AT&T,2010,11,ASDASDASDGH-I89ASDZK123123TT,7
AT&T,2010,11,ASDASDASDGH-I91ASDZK123123TT,1
"BOOST MOBILE",2010,11,ASDASDASDPH-M350ZK123BASDASDASDT,2
CRICKET,2010,11,ASDASDASDCH-R631ZK123CRI,1
"METRO PCS",2010,11,ASDASDASDCH-R360ZK123MTR,3
"METRO PCS",2010,11,ASDASDASDCH-RQWE50ZK123MTR,1
T-MOBILE,2010,11,ASDASDASDGH-T139I123WTMB,1
T-MOBILE,2010,11,ASDASDASDGH-T559PPBTMB,1
T-MOBILE,2010,11,ASDASDASDGH-T959ZKBTMB,6
T-MOBILE,2010,11,ASDASDASDGH-TQWEASD9LGBTMB,1
T-MOBILE,2010,11,ASDASDASDGH-TQWEASD9OKBTMB,2
"US CELLULAR",2010,11,ASDASDASDCH-I500RK123UASDASDASDC,3
"US CELLULAR",2010,11,ASDASDASDCH-R630LB123UASDASDASDC,1
T-MOBILE,2010,12,ASDASDASDGH-T239WRBTMB,1
T-MOBILE,2010,12,ASDASDASDGH-T8QWE9ZK123TMB,1
T-MOBILE,2010,12,ASDASDASDGH-T8QWE9ZKBTMB,4
T-MOBILE,2010,12,ASDASDASDGH-T959ZK123TMB,2
T-MOBILE,2010,12,ASDASDASDGH-T959ZKBTMB,4
T-MOBILE,2010,12,GT-I9020FASDASDASDTTMB,2
"US CELLULAR",2010,12,ASDASDASDCH-I500RK123UASDASDASDC,1
VERIZON,2010,12,ASDASDASDCH-I500RK123VZW,5
VERIZON,2010,12,ASDASDASDCH-I800BK123VZW,3
VERIZON,2010,12,ASDASDASDCH-I910ZK123VZW,2
VERIZON,2010,12,ASDASDASDCH-IQWE00ZK123VZW,1
VERIZON,2010,12,ASDASDASDCH-U6QWE0EK123VZW,2
VERIZON,2010,12,ASDASDASDCH-UQWE50H123123VZW,1
VERIZON,2010,12,ASDASDASDCH-UQWE50MR123VZW,1
VERIZON,2010,12,ASDASDASDCH-UQWE60E123123VZW,1
"VIRGIN MOBILE",2010,12,ASDASDASDPH-M910C123123VMU,1
SPRINT,2010,12,ASDASDASDPH-DASD00ZK123ASDASDASDPR,4
SPRINT,2010,12,ASDASDASDPH-M900ZK123ASDASDASDPR,4
SPRINT,2010,12,ASDASDASDPH-M910ZK123ASDASDASDPR,4
SPRINT,2010,12,ASDASDASDPH-M920ZK123ASDASDASDPR,1
SPRINT,2010,12,ASDASDASDPH-P100ZK123ASDASDASDPR,3
AT&T,2010,12,ASDASDASDEG-I89ASDZK123123TT,1
AT&T,2010,12,ASDASDASDGH-12310ASDZASDASDASDB123TT,1
AT&T,2010,12,ASDASDASDGH-12318ASDZBC123TT,1
AT&T,2010,12,ASDASDASDGH-12359ASDZB123123TT,1
AT&T,2010,12,ASDASDASDGH-12368ASDZP123123TT,1
AT&T,2010,12,ASDASDASDGH-12369ASDZK123123TT,1
AT&T,2010,12,ASDASDASDGH-12381ASDZK123123TT,1
AT&T,2010,12,ASDASDASDGH-12388ASDZK123123TT,1
AT&T,2010,12,ASDASDASDGH-12389ASDZK123123TT,2
AT&T,2010,12,ASDASDASDGH-1238ASDASDRB123123TT,3
AT&T,2010,12,ASDASDASDGH-1238QWEASDZ123123123TT,2
AT&T,2010,12,ASDASDASDGH-123ASD6ASDLB123123TT,1
AT&T,2010,12,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,3
AT&T,2010,12,ASDASDASDGH-I89ASDZK123123TT,20
AT&T,2010,12,ASDASDASDGH-I91ASDZK123123TT,3
AT&T,2010,12,ASDASDASDGH-I98ASDZK123123TT,1
"BOOST MOBILE",2010,12,ASDASDASDPH-M350ZK123BASDASDASDT,2
"METRO PCS",2010,12,ASDASDASDCH-R350Z123123MTR,1
"METRO PCS",2010,12,ASDASDASDCH-R360ZK123MTR,1
"METRO PCS",2010,12,ASDASDASDCH-R860ZK123MTR,1
"BOOST MOBILE",2011,1,ASDASDASDPH-M350ZK123BASDASDASDT,2
CRICKET,2011,1,ASDASDASDCH-R631DW123CRI,1
"METRO PCS",2011,1,ASDASDASDCH-R360ZK123MTR,1
"VIRGIN MOBILE",2011,1,ASDASDASDPH-M910C123123VMU,1
SPRINT,2011,1,ASDASDASDPH-DASD00ZK123ASDASDASDPR,4
SPRINT,2011,1,ASDASDASDPH-M350TI123ASDASDASDPR,2
SPRINT,2011,1,ASDASDASDPH-M550ZK123ASDASDASDPR,1
SPRINT,2011,1,ASDASDASDPH-M910ZK123ASDASDASDPR,1
SPRINT,2011,1,ASDASDASDPH-P100ZK123ASDASDASDPR,1
"US CELLULAR",2011,1,ASDASDASDCH-I500RK123UASDASDASDC,3
"US CELLULAR",2011,1,ASDASDASDCH-I800NASDASDASD123UASDASDASDC,1
"US CELLULAR",2011,1,ASDASDASDCH-R880MB123UASDASDASDC,1
VERIZON,2011,1,ASDASDASDCH-I500RK123VZW,2
VERIZON,2011,1,ASDASDASDCH-I500ZWBVZW,3
VERIZON,2011,1,ASDASDASDCH-I800BK123VZW,3
VERIZON,2011,1,ASDASDASDCH-I910ZK123VZW,2
VERIZON,2011,1,ASDASDASDCH-IQWE00ZK123VZW,1
VERIZON,2011,1,ASDASDASDCH-U350MBCVZW,1
VERIZON,2011,1,ASDASDASDCH-U820ZK123VZW,3
VERIZON,2011,1,ASDASDASDCH-UQWE30NASDASDASDPVZW,1
VERIZON,2011,1,ASDASDASDCH-UQWE60MB123VZW,1
T-MOBILE,2011,1,ASDASDASDGH-T139I123WTMB,1
T-MOBILE,2011,1,ASDASDASDGH-T359FBBTMB,1
T-MOBILE,2011,1,ASDASDASDGH-T369ZKKTMB,1
T-MOBILE,2011,1,ASDASDASDGH-T8QWE9ZKBTMB,2
T-MOBILE,2011,1,ASDASDASDGH-T919CNBTMB,2
T-MOBILE,2011,1,ASDASDASDGH-T959ZKBTMB,8
T-MOBILE,2011,1,ASDASDASDGH-TQWEASD9LGBTMB,1
T-MOBILE,2011,1,ASDASDASDGH-TQWEASD9OKBTMB,1
T-MOBILE,2011,1,GT-I9020FASDASDASDTTMB,2
AT&T,2011,1,ASDASDASDGH-12313ASDIBC123TT,1
AT&T,2011,1,ASDASDASDGH-12368ASDLB123123TT,2
AT&T,2011,1,ASDASDASDGH-12368ASDZP123123TT,2
AT&T,2011,1,ASDASDASDGH-12369ASDZK123123TT,1
AT&T,2011,1,ASDASDASDGH-12389ASDZK123123TT,2
AT&T,2011,1,ASDASDASDGH-1238ASDASDRB123123TT,3
AT&T,2011,1,ASDASDASDGH-123ASD9ASDWR123123TT,1
AT&T,2011,1,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2011,1,ASDASDASDGH-I62ASDM123123123TT,1
AT&T,2011,1,ASDASDASDGH-I89ASDZK123123TT,9
AT&T,2011,1,ASDASDASDGH-I91ASDZK123123TT,7
AT&T,2011,2,ASDASDASDEG-I89ASDZK123123TT,1
AT&T,2011,2,ASDASDASDGH-12318ASDZB123123TT,1
AT&T,2011,2,ASDASDASDGH-12323ASDLB123123TT,1
AT&T,2011,2,ASDASDASDGH-12381ASDZK123123TT,1
AT&T,2011,2,ASDASDASDGH-12389ASDZK123123TT,1
AT&T,2011,2,ASDASDASDGH-1238ASDASDRB123123TT,2
AT&T,2011,2,ASDASDASDGH-12392ASDZ123123123TT,1
AT&T,2011,2,ASDASDASDGH-123ASD3ASDZR123123TT,1
AT&T,2011,2,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
AT&T,2011,2,ASDASDASDGH-123ASDASDASDEG123123TT,1
AT&T,2011,2,ASDASDASDGH-123ASDASDASDMB123123TT,2
AT&T,2011,2,ASDASDASDGH-I89ASDZK123123TT,8
AT&T,2011,2,ASDASDASDGH-I91ASDZK123123TT,3
SPRINT,2011,2,ASDASDASDPH-DASD00ZK123ASDASDASDPR,2
SPRINT,2011,2,ASDASDASDPH-M350ZR123ASDASDASDPR,1
SPRINT,2011,2,ASDASDASDPH-M910ZK123ASDASDASDPR,2
SPRINT,2011,2,ASDASDASDPH-P100ZK123ASDASDASDPR,4
"BOOST MOBILE",2011,2,ASDASDASDPH-M350ZK123BASDASDASDT,1
CRICKET,2011,2,ASDASDASDCH-R631DW123CRI,1
"METRO PCS",2011,2,ASDASDASDCH-R360ZK123MTR,2
Other,2011,2,ASDASDASDCH-RQWE51ZKGASDASDASDTT,2
Other,2011,2,ASDASDASDCH-RQWE51ZKGTRF,2
T-MOBILE,2011,2,ASDASDASDGH-T139I123BTMB,1
T-MOBILE,2011,2,ASDASDASDGH-T669123123BTMB,1
T-MOBILE,2011,2,ASDASDASDGH-T959H123BTMB,2
T-MOBILE,2011,2,ASDASDASDGH-T959ZK123TMB,1
T-MOBILE,2011,2,ASDASDASDGH-T959ZKBTMB,5
T-MOBILE,2011,2,ASDASDASDGH-TQWEASD9LGBTMB,1
T-MOBILE,2011,2,GT-I9020FASDASDASDTTMB,4
