carrier	device_model	MONTHNAME(DeviceRegistration.registration_date)	YEAR(DeviceRegistration.registration_date)	COUNT(*)
	ASDASDASDASDASDASDG-QWE100GB/Z123	May	2013	1
	ASDASDASDBCGH980623ASD123	May	2013	1
	ASDASDASDC-D10ASD/X123123	May	2013	1
	ASDASDASDC-D353/X123123	May	2013	1
	ASDASDASDC-D363/X123123	May	2013	1
	ASDASDASDC-D3ASD2/X123123	May	2013	1
	ASDASDASDC-D5000/X123123	May	2013	1
	ASDASDASDC-DC16QWE/X123123	May	2013	1
	ASDASDASDC-DQWE53/X123123	May	2013	1
	ASDASDASDC-DX103/X123123	May	2013	1
	ASDASDASDC-DX205/X123123	May	2013	1
	ASDASDASDC-L810/X123123	May	2013	1
	ASDASDASDC-L901/X123123	May	2013	1
	ASDASDASDC-L906/X123123	May	2013	1
	ASDASDASDC-MX20EL/QVC	May	2013	1
	ASDASDASDCASDASDASD-26UCQWE	May	2013	1
	ASDASDASDCD60QWE0	May	2013	1
	ASDASDASDCH	May	2013	1
	ASDASDASDCH C QWE1ASD	May	2013	1
	ASDASDASDCH-123310	May	2013	1
	ASDASDASDCH-123310ASDASDASDV/X123R	May	2013	1
	ASDASDASDCH-123530	May	2013	1
	ASDASDASDCH-1235ASD0NBUX123R	May	2013	1
	ASDASDASDCH-123610	May	2013	1
	ASDASDASDCH-123650	May	2013	1
	ASDASDASDCH-123650ASDASDASDASDASDASDVX123R	May	2013	1
	ASDASDASDCH-1236ASD0	May	2013	1
	ASDASDASDCH-1236ASD0ZASDASDASDVX123R	May	2013	1
	ASDASDASDCH-123850BKVX123R	May	2013	1
	ASDASDASDCH-1238ASD0ZK123UASDASDASDC	May	2013	1
	ASDASDASDCH-123950WRXX123R	May	2013	1
	ASDASDASDCH-1239ASD0ZASDASDASDVX123R	May	2013	1
	ASDASDASDCH-123ASD90	May	2013	1
	ASDASDASDCH-6100	May	2013	1
	ASDASDASDCH-8500	May	2013	1
	ASDASDASDCH-I100ZK123X123R	May	2013	1
	ASDASDASDCH-I220MB123MTR	May	2013	1
	ASDASDASDCH-I300	May	2013	1
	ASDASDASDCH-I510R123BVZW	May	2013	1
	ASDASDASDCH-I535RWBVZW	May	2013	1
	ASDASDASDCH-I5QWE5ZKBVZW	May	2013	1
	ASDASDASDCH-I600	May	2013	1
	ASDASDASDCH-I830MASDASDASD123ASDASDASDPR	May	2013	1
	ASDASDASDCH-IASD30	May	2013	1
	ASDASDASDCH-IASD30ZKVX123R	May	2013	1
	ASDASDASDCH-LC11ZK123UASDASDASDC	May	2013	1
	ASDASDASDCH-LC11ZK123VZW	May	2013	1
	ASDASDASDCH-N150	May	2013	1
	ASDASDASDCH-N200	May	2013	1
	ASDASDASDCH-N300	May	2013	1
	ASDASDASDCH-R210LASDASDASD123MTR	May	2013	1
	ASDASDASDCH-R300ZR123MTR	May	2013	1
	ASDASDASDCH-R350TG123X123R	May	2013	1
	ASDASDASDCH-R350WR123MTR	May	2013	1
	ASDASDASDCH-R350ZW123X123R	May	2013	1
	ASDASDASDCH-R351TG123123TL	May	2013	1
	ASDASDASDCH-R500ZR123123TL	May	2013	1
	ASDASDASDCH-R631LB123X123R	May	2013	1
	ASDASDASDCH-R900D123123MTR	May	2013	1
	ASDASDASDCH-RQWE00ZASDASDASD123MTR	May	2013	1
	ASDASDASDCH-RQWE10ZK123MTR	May	2013	1
	ASDASDASDCH-RQWE10ZR123MTR	May	2013	1
	ASDASDASDCH-RQWE20D123123MTR	May	2013	1
	ASDASDASDCH-RQWE30ZASDASDASDP123TL	May	2013	1
	ASDASDASDCH-RQWE50ZR123MTR	May	2013	1
	ASDASDASDCH-T300	May	2013	1
	ASDASDASDCH-U3QWE0MASDASDASD123123TL	May	2013	1
	ASDASDASDCH-U520NK123MTR	May	2013	1
	ASDASDASDCH-U820XK123VZW	May	2013	1
	ASDASDASDCL350	May	2013	1
	ASDASDASDCL810	May	2013	1
	ASDASDASDCX-3QWE05FW/X123123	May	2013	1
	ASDASDASDCX-3QWE05W/X123C	May	2013	1
	ASDASDASDCX-QWE216F/X123123	May	2013	1
	ASDASDASDCX-QWE521F/X123123	May	2013	1
	ASDASDASDCX-QWE623F/X123123	May	2013	1
	ASDASDASDCX-QWE826FN/X123123	May	2013	1
	ASDASDASDE-W16QWEC/123MBN	May	2013	1
	ASDASDASDEC-R350WR123MTR	May	2013	1
	ASDASDASDEC-R560MB123CRI	May	2013	1
	ASDASDASDECIASDASD0DB123VZW	May	2013	1
	ASDASDASDECUASDQWE0Z123123VZW	May	2013	1
	ASDASDASDECUQWE10MASDASDASD123VZW	May	2013	1
	ASDASDASDEG-12315ASDZKV123TT	May	2013	1
	ASDASDASDEG-12388ASDZK123123TT	May	2013	1
	ASDASDASDEG12311ASDZK123123TT	May	2013	1
	ASDASDASDEG12313ASDIB123123TT	May	2013	1
	ASDASDASDEG12316ASDLB123123TT	May	2013	1
	ASDASDASDEG12383ASDDK123123TT	May	2013	1
	ASDASDASDEG12386ASDZK123123TT	May	2013	1
	ASDASDASDEG1238ASDASDRB123123TT	May	2013	1
	ASDASDASDEG123ASD0ASDD123123CIN	May	2013	1
	ASDASDASDEG123ASD1ASDZK123123TT	May	2013	1
	ASDASDASDEG123ASD3ASDZO123123TT	May	2013	1
	ASDASDASDEG123ASD6ASD123G123123TT	May	2013	1
	ASDASDASDEGCQWE1ASDZD123CIN	May	2013	1
	ASDASDASDEGI60ASDZK123CIN	May	2013	1
	ASDASDASDEGI60ASDZKB123TT	May	2013	1
	ASDASDASDEGI61ASDEB123123TT	May	2013	1
	ASDASDASDEGI61ASDWR123123TT	May	2013	1
	ASDASDASDEGI63ASDM123123123TT	May	2013	1
	ASDASDASDEGI90ASDZK123123TT	May	2013	1
	ASDASDASDEGTQWE59LG123TMB	May	2013	1
	ASDASDASDEK-1000/Z123	May	2013	1
	ASDASDASDEK-2000/Z123	May	2013	1
	ASDASDASDEP-M910ZK123ASDASDASDPR	May	2013	1
	ASDASDASDEPM5QWE0ZK123ASDASDASDPR	May	2013	1
	ASDASDASDEPM800ZK123ASDASDASDPR	May	2013	1
	ASDASDASDEPM800ZKBASDASDASDPR	May	2013	1
	ASDASDASDEPM810H123123ASDASDASDPR	May	2013	1
	ASDASDASDGH	May	2013	1
	ASDASDASDGH 1 80ASD	May	2013	1
	ASDASDASDGH 123 11ASD	May	2013	1
	ASDASDASDGH 123 ASD0ASD	May	2013	1
	ASDASDASDGH 123 ASD0ASDC	May	2013	1
	ASDASDASDGH 123 QWE3ASD	May	2013	1
	ASDASDASDGH C QWE1ASD	May	2013	1
	ASDASDASDGH I 60ASD	May	2013	1
	ASDASDASDGH T 319	May	2013	1
	ASDASDASDGH T 629	May	2013	1
	ASDASDASDGH X 50ASD	May	2013	1
	ASDASDASDGH-12311ASD	May	2013	1
	ASDASDASDGH-12311ASDZKC123TT	May	2013	1
	ASDASDASDGH-12312ASDWRX123TT	May	2013	1
	ASDASDASDGH-12315ASDZKV123TT	May	2013	1
	ASDASDASDGH-123226HB123GEN	May	2013	1
	ASDASDASDGH-12323ASDZRZ123TT	May	2013	1
	ASDASDASDGH-12386ASDZKZ123TT	May	2013	1
	ASDASDASDGH-1238ASDASDRBZ123TT	May	2013	1
	ASDASDASDGH-123ASD0ASD	May	2013	1
	ASDASDASDGH-123ASD0ASDC	May	2013	1
	ASDASDASDGH-123ASD0ASDD123123CIN	May	2013	1
	ASDASDASDGH-123ASDASDASDEGZ123TT	May	2013	1
	ASDASDASDGH-123QWE36ZK123GEN	May	2013	1
	ASDASDASDGH-123QWE3ASD	May	2013	1
	ASDASDASDGH-ASDASDASD105	May	2013	1
	ASDASDASDGH-ASDASDASD105ZASDASDASD123TMB	May	2013	1
	ASDASDASDGH-ASDASDASD30ASD	May	2013	1
	ASDASDASDGH-ASDASDASD30ASDASDASDASDASDASDASD123CIN	May	2013	1
	ASDASDASDGH-C20ASD	May	2013	1
	ASDASDASDGH-C20ASDCASDASDASD123CIN	May	2013	1
	ASDASDASDGH-C225	May	2013	1
	ASDASDASDGH-CQWE16	May	2013	1
	ASDASDASDGH-CQWE16ZK123GEN	May	2013	1
	ASDASDASDGH-CQWE1ASD	May	2013	1
	ASDASDASDGH-CQWE1ASDCD123CIN	May	2013	1
	ASDASDASDGH-CQWE1ASDZD123CIN	May	2013	1
	ASDASDASDGH-D35ASDMASDASDASD123CIN	May	2013	1
	ASDASDASDGH-D80ASD	May	2013	1
	ASDASDASDGH-D80ASDZK123CIN	May	2013	1
	ASDASDASDGH-DQWE0ASDZK123CIN	May	2013	1
	ASDASDASDGH-DQWE15	May	2013	1
	ASDASDASDGH-E105	May	2013	1
	ASDASDASDGH-E105CASDASDASD123TMB	May	2013	1
	ASDASDASDGH-E315	May	2013	1
	ASDASDASDGH-E315CASDASDASD123TMB	May	2013	1
	ASDASDASDGH-E315CASDASDASDBTMB	May	2013	1
	ASDASDASDGH-E316	May	2013	1
	ASDASDASDGH-E316CASDASDASD123123WASDASDASD	May	2013	1
	ASDASDASDGH-E31ASD	May	2013	1
	ASDASDASDGH-E31ASDCASDASDASDBCIN	May	2013	1
	ASDASDASDGH-E335	May	2013	1
	ASDASDASDGH-E335IBBTMB	May	2013	1
	ASDASDASDGH-E635OK123TMB	May	2013	1
	ASDASDASDGH-E635OKBTMB	May	2013	1
	ASDASDASDGH-EASD15	May	2013	1
	ASDASDASDGH-EASD15E123123TMB	May	2013	1
	ASDASDASDGH-I33ASDZBM123TT	May	2013	1
	ASDASDASDGH-I33ASDZKN123TT	May	2013	1
	ASDASDASDGH-I60ASD	May	2013	1
	ASDASDASDGH-I60ASDZK123CIN	May	2013	1
	ASDASDASDGH-I61ASDZKZ123TT	May	2013	1
	ASDASDASDGH-N105	May	2013	1
	ASDASDASDGH-N625	May	2013	1
	ASDASDASDGH-P10ASD	May	2013	1
	ASDASDASDGH-P20ASD	May	2013	1
	ASDASDASDGH-PASD35	May	2013	1
	ASDASDASDGH-PASD35MASDASDASD123TMB	May	2013	1
	ASDASDASDGH-PASDASDASD	May	2013	1
	ASDASDASDGH-PASDASDASDKASDASDASD123CIN	May	2013	1
	ASDASDASDGH-R225	May	2013	1
	ASDASDASDGH-R225M	May	2013	1
	ASDASDASDGH-T109OGBTMB	May	2013	1
	ASDASDASDGH-T139I123BTMK	May	2013	1
	ASDASDASDGH-T201VASDASDASDGTRF	May	2013	1
	ASDASDASDGH-T209NB123TMB	May	2013	1
	ASDASDASDGH-T209NBBTMB	May	2013	1
	ASDASDASDGH-T219	May	2013	1
	ASDASDASDGH-T219ASDASDASDR123TMB	May	2013	1
	ASDASDASDGH-T219ASDASDASDRBTMB	May	2013	1
	ASDASDASDGH-T219ASDASDASDRITMB	May	2013	1
	ASDASDASDGH-T219ASDASDASDRPTMB	May	2013	1
	ASDASDASDGH-T219ASDASDASDRWTMB	May	2013	1
	ASDASDASDGH-T229ASDASDASDR123TMB	May	2013	1
	ASDASDASDGH-T229ASDASDASDRBTMB	May	2013	1
	ASDASDASDGH-T239D123123TMB	May	2013	1
	ASDASDASDGH-T239D123WTMB	May	2013	1
	ASDASDASDGH-T309DASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T309DASDASDASDBTMB	May	2013	1
	ASDASDASDGH-T319NBBTMB	May	2013	1
	ASDASDASDGH-T319NBWTMB	May	2013	1
	ASDASDASDGH-T329	May	2013	1
	ASDASDASDGH-T329NASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T329TKBTMB	May	2013	1
	ASDASDASDGH-T329TKWTMB	May	2013	1
	ASDASDASDGH-T339RR123TMB	May	2013	1
	ASDASDASDGH-T339RRBTMB	May	2013	1
	ASDASDASDGH-T369ZK123TMB	May	2013	1
	ASDASDASDGH-T399RN123TMB	May	2013	1
	ASDASDASDGH-T3QWE9123GCTMB	May	2013	1
	ASDASDASDGH-T3QWE9EB123TMB	May	2013	1
	ASDASDASDGH-T509DV123TMB	May	2013	1
	ASDASDASDGH-T509DVBTMB	May	2013	1
	ASDASDASDGH-T519TASDASDASDBTMB	May	2013	1
	ASDASDASDGH-T539123BBTMB	May	2013	1
	ASDASDASDGH-T539123BDTMB	May	2013	1
	ASDASDASDGH-T609PW123TMB	May	2013	1
	ASDASDASDGH-T619ASDASDASDASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T629	May	2013	1
	ASDASDASDGH-T629123ASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T629123ASDASDASDBTMB	May	2013	1
	ASDASDASDGH-T629123ASDASDASDMTMB	May	2013	1
	ASDASDASDGH-T629123ASDASDASDRTMB	May	2013	1
	ASDASDASDGH-T639LASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T659OASDASDASD123TMB	May	2013	1
	ASDASDASDGH-T659OASDASDASDBTMB	May	2013	1
	ASDASDASDGH-T669123123123TMB	May	2013	1
	ASDASDASDGH-T669123RBTMB	May	2013	1
	ASDASDASDGH-T669Z123KGEN	May	2013	1
	ASDASDASDGH-T809OK123TMB	May	2013	1
	ASDASDASDGH-T809OKBTMB	May	2013	1
	ASDASDASDGH-T819CN123TMB	May	2013	1
	ASDASDASDGH-T819CNBTMB	May	2013	1
	ASDASDASDGH-T919CN123TMB	May	2013	1
	ASDASDASDGH-T919CN123TMK	May	2013	1
	ASDASDASDGH-T919OI123TMB	May	2013	1
	ASDASDASDGH-T919OI123TMK	May	2013	1
	ASDASDASDGH-T919OIBTMB	May	2013	1
	ASDASDASDGH-T929ZKBTMB	May	2013	1
	ASDASDASDGH-T929ZKDTMB	May	2013	1
	ASDASDASDGH-T939MNBTMB	May	2013	1
	ASDASDASDGH-TASD19DASDASDASDBTMB	May	2013	1
	ASDASDASDGH-TASD29ZK123TMB	May	2013	1
	ASDASDASDGH-TASD39TASDASDASD123TMB	May	2013	1
	ASDASDASDGH-TASDQWE9T123KTMB	May	2013	1
	ASDASDASDGH-TQWE29OB123TMB	May	2013	1
	ASDASDASDGH-TQWE29OBBTMB	May	2013	1
	ASDASDASDGH-TQWE39ZB123GEN	May	2013	1
	ASDASDASDGH-TQWE39ZB123TMB	May	2013	1
	ASDASDASDGH-TQWE59EG123GEN	May	2013	1
	ASDASDASDGH-TQWE59LG123TMB	May	2013	1
	ASDASDASDGH-TQWE69RRBTMB	May	2013	1
	ASDASDASDGH-TQWEASD9RN123TMB	May	2013	1
	ASDASDASDGH-V205	May	2013	1
	ASDASDASDGH-V206	May	2013	1
	ASDASDASDGH-X105	May	2013	1
	ASDASDASDGH-X506HB123GEN	May	2013	1
	ASDASDASDGH-X50ASD	May	2013	1
	ASDASDASDGH-XQWE26	May	2013	1
	ASDASDASDGH-XQWE26ZASDASDASD123123WASDASDASD	May	2013	1
	ASDASDASDGH-XQWE2ASD	May	2013	1
	ASDASDASDGH-XQWE2ASDM	May	2013	1
	ASDASDASDGH-XQWE2ASDMASDASDASDBCIN	May	2013	1
	ASDASDASDGH-XQWE2ASDMASDASDASDMCIN	May	2013	1
	ASDASDASDGH-XQWE2ASDZASDASDASD123CIN	May	2013	1
	ASDASDASDGH-XQWE95	May	2013	1
	ASDASDASDGH-XQWE95IBCTMB	May	2013	1
	ASDASDASDGH-XQWE95WASDASDASDBTMB	May	2013	1
	ASDASDASDGH-XQWE9ASD	May	2013	1
	ASDASDASDGH-XQWE9ASDOASDASDASD123CIN	May	2013	1
	ASDASDASDGH-XQWE9ASDZASDASDASD123CIN	May	2013	1
	ASDASDASDGH-XQWEASD5	May	2013	1
	ASDASDASDGH-XQWEASD5LASDASDASDBTMB	May	2013	1
	ASDASDASDGH-ZX20ZK123CIN	May	2013	1
	ASDASDASDIR-TASDASDASD360	May	2013	1
	ASDASDASDIR-TQWE51/X123123	May	2013	1
	ASDASDASDL-C1810W/X123123	May	2013	1
	ASDASDASDL-CQWE10W/X123123	May	2013	1
	ASDASDASDL-CQWE60FW/X123123	May	2013	1
	ASDASDASDL-M20ASD0W/X123123	May	2013	1
	ASDASDASDL-M2880FW/X123C	May	2013	1
	ASDASDASDL-M3820DW/X123123	May	2013	1
	ASDASDASDM-ASDASDASDASD66CZ123123TFN	May	2013	1
	ASDASDASDM-B311VZK123VZW	May	2013	1
	ASDASDASDM-G360PH123123ASDASDASDPR	May	2013	1
	ASDASDASDM-G360PZW123BASDASDASDT	May	2013	1
	ASDASDASDM-G360VH123123VZW	May	2013	1
	ASDASDASDM-G530123ZWZ123IO	May	2013	1
	ASDASDASDM-G900RZK123123CG	May	2013	1
	ASDASDASDM-G900RZK123LR123	May	2013	1
	ASDASDASDM-G900VMK123VZW	May	2013	1
	ASDASDASDM-G920PZK123BASDASDASDT	May	2013	1
	ASDASDASDM-G920TRW123TMB	May	2013	1
	ASDASDASDM-G925VZD123VZW	May	2013	1
	ASDASDASDM-N9000WDEMWD	May	2013	1
	ASDASDASDM-N910VMKEVZW	May	2013	1
	ASDASDASDM-N915RZKEUASDASDASDC	May	2013	1
	ASDASDASDM-R130NZKASDASDASDX123R	May	2013	1
	ASDASDASDM-T110NBG123X123R	May	2013	1
	ASDASDASDM-T230NYKUBNN	May	2013	1
	ASDASDASDM-T230NZWUBNN	May	2013	1
	ASDASDASDM-T360NNG123X123R	May	2013	1
	ASDASDASDM-T530NYKNX123R	May	2013	1
	ASDASDASDM-T530NYKUBNN	May	2013	1
	ASDASDASDM-T80ASDTTASDASDASD123TMB	May	2013	1
	ASDASDASDM-VASD00123ZW123X123R	May	2013	1
	ASDASDASDM-VASD00PZK123X123R	May	2013	1
	ASDASDASDM-VASD00TZK123X123R	May	2013	1
	ASDASDASDM-VASD00VZ123123X123R	May	2013	1
	ASDASDASDM-VASD00VZK123X123R	May	2013	1
	ASDASDASDMH1611B/X123123	May	2013	1
	ASDASDASDMH1622B/X123123	May	2013	1
	ASDASDASDMH1816ASDASDASD/X123123	May	2013	1
	ASDASDASDMH1926ASDASDASD/X123123	May	2013	1
	ASDASDASDMH1ASD13B/X123123	May	2013	1
	ASDASDASDMH8165ASDASDASDT/X123123	May	2013	1
	ASDASDASDMH8165ASDASDASDTE/X123123	May	2013	1
	ASDASDASDMH8165B/X123123	May	2013	1
	ASDASDASDMH9151B/X123123	May	2013	1
	ASDASDASDMH918ASDASDASDASDT/X123123	May	2013	1
	ASDASDASDMH918ASDASDASDASDT/X123C	May	2013	1
	ASDASDASDMH918ASDB/X123123	May	2013	1
	ASDASDASDMH918ASDW/X123123	May	2013	1
	ASDASDASDMH920ASDASDASDASDT/X123123	May	2013	1
	ASDASDASDMHASD18ASDASDASDASDTG/X123123	May	2013	1
	ASDASDASDMHASD1ASD8ASDASDASDTE/X123123	May	2013	1
	ASDASDASDMHASD1ASDASDASDASDASDTE/X123123	May	2013	1
	ASDASDASDMK91ASD5ASDASDASDT/X123123	May	2013	1
	ASDASDASDMQWEB311VZK123VZW	May	2013	1
	ASDASDASDMX-F50BN/X123123	May	2013	1
	ASDASDASDMX-FQWE0RN/X123123	May	2013	1
	ASDASDASDPASDASDASDQWE2QWE3X/X123123	May	2013	1
	ASDASDASDPH-123120C123BDYN	May	2013	1
	ASDASDASDPH-123500	May	2013	1
	ASDASDASDPH-123600	May	2013	1
	ASDASDASDPH-123600ZASDASDASDASDASDASDX123R	May	2013	1
	ASDASDASDPH-123620	May	2013	1
	ASDASDASDPH-123620/VG1231000	May	2013	1
	ASDASDASDPH-123620ZASDASDASDASDASDASDX123R	May	2013	1
	ASDASDASDPH-123660	May	2013	1
	ASDASDASDPH-123880	May	2013	1
	ASDASDASDPH-123920WASDASDASD123QASDASDASDT	May	2013	1
	ASDASDASDPH-123920WASDASDASDASDASDASDX123R	May	2013	1
	ASDASDASDPH-123ASD00BASDASDASDASDASDASDX123R	May	2013	1
	ASDASDASDPH-123ASD60DASDASDASDASDASDASDX123R	May	2013	1
	ASDASDASDPH-123QWE00	May	2013	1
	ASDASDASDPH-123QWE00ASDASDASDASDASDASD/X123R	May	2013	1
	ASDASDASDPH-123QWE60	May	2013	1
	ASDASDASDPH-I300	May	2013	1
	ASDASDASDPH-I300ASDASDASDASDASDASD/X123R	May	2013	1
	ASDASDASDPH-I330	May	2013	1
	ASDASDASDPH-I330ASDASDASDASDASDASD/X123R	May	2013	1
	ASDASDASDPH-I350DL123ASDASDASDPR	May	2013	1
	ASDASDASDPH-I500	May	2013	1
	ASDASDASDPH-I500ASDASDASDASDASDASD/X123R	May	2013	1
	ASDASDASDPH-IASD00	May	2013	1
	ASDASDASDPH-IASD00MASDASDASDVX123R	May	2013	1
	ASDASDASDPH-IASD00MASDASDASDX123R	May	2013	1
	ASDASDASDPH-LASD10RWEVMU	May	2013	1
	ASDASDASDPH-LASD10RWRASDASDASDPR	May	2013	1
	ASDASDASDPH-LASD20ZKRASDASDASDPR	May	2013	1
	ASDASDASDPH-LASD20ZPRASDASDASDPR	May	2013	1
	ASDASDASDPH-LASD20ZWRASDASDASDPR	May	2013	1
	ASDASDASDPH-M300IASDASDASD123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M320RR123X123R	May	2013	1
	ASDASDASDPH-M350TIXASDASDASDPR	May	2013	1
	ASDASDASDPH-M500BK123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M500OR123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M510ASDASDASDI123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M510BK123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M520ZASDASDASD123QASDASDASDT	May	2013	1
	ASDASDASDPH-M550ZKXASDASDASDPR	May	2013	1
	ASDASDASDPH-M5QWE0ZKXASDASDASDPR	May	2013	1
	ASDASDASDPH-M5QWE0ZP123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M620ZK123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M630ZB123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M800ZKBASDASDASDPR	May	2013	1
	ASDASDASDPH-M810GN123ASDASDASDPR	May	2013	1
	ASDASDASDPH-M820ZKXBASDASDASDT	May	2013	1
	ASDASDASDPH-N300	May	2013	1
	ASDASDASDPH-NQWE00	May	2013	1
	ASDASDASDV800QWEH	May	2013	1
	ASDASDASDYNC	May	2013	1
	BD-C5500/X123123	May	2013	1
	BD-C5500C/X123123	May	2013	1
	BD-C5900/X123123	May	2013	1
	BD-C6500/X123123	May	2013	1
	BD-C6800/X123123	May	2013	1
	BD-C6900/X123123	May	2013	1
	BD-C8000/X123123	May	2013	1
	BD-D5100/Z123	May	2013	1
	BD-D5250C/Z123	May	2013	1
	BD-D5300/Z123	May	2013	1
	BD-D5500/Z123	May	2013	1
	BD-D5ASD00/Z123	May	2013	1
	BD-D6500/Z123	May	2013	1
	BD-D6ASD00/Z123	May	2013	1
	BD-DASD500/Z123	May	2013	1
	BD-E5300/Z123	May	2013	1
	BD-E5300/ZC	May	2013	1
	BD-E5900/Z123	May	2013	1
	BD-E5ASD00/Z123	May	2013	1
	BD-E5QWE00/Z123	May	2013	1
	BD-E6500/Z123	May	2013	1
	BD-EASDASDASD6000/Z123	May	2013	1
	BD-EM53C/Z123	May	2013	1
	BD-EM59C/Z123	May	2013	1
	BD-EM5ASD/Z123	May	2013	1
	BD-EM5ASDC/Z123	May	2013	1
	BD-F5100/Z123	May	2013	1
	BD-F5900/Z123	May	2013	1
	BD-F5ASD00/Z123	May	2013	1
	BD-F6ASD00/Z123	May	2013	1
	BD-FASD500/Z123	May	2013	1
	BD-FM59/Z123	May	2013	1
	BD-FM59C/Z123	May	2013	1
	BD-FM5ASDC/Z123	May	2013	1
	BD-H5100/Z123	May	2013	1
	BD-H5900/Z123	May	2013	1
	BD-H6500/Z123	May	2013	1
	BD-HM59/Z123	May	2013	1
	BD-HM5ASDC/Z123	May	2013	1
	BD-P1000/X123123	May	2013	1
	BD-P1200/X123123	May	2013	1
	BD-P1500/EDC	May	2013	1
	BD-P1500/X123123	May	2013	1
	BD-P1500C/X123123	May	2013	1
	BD-P1590/X123123	May	2013	1
	BD-P1590C/X123123	May	2013	1
	BD-P1600/X123123	May	2013	1
	BD-P1600123/X123123	May	2013	1
	BD-P1QWE00/X123123	May	2013	1
	BD-P2500/X123123	May	2013	1
	BD-P2550/X123123	May	2013	1
	BD-P3600/X123123	May	2013	1
	BD-P3600123/X123123	May	2013	1
	BD-PQWE600/X123123	May	2013	1
	BD-UP5000/X123123	May	2013	1
	BHF1000JBECASDASDASDT123	May	2013	1
	BHM1200NB123CASDASDASDT123	May	2013	1
	BHM1300NB123CASDASDASDT123	May	2013	1
	BHM1900NB123CASDASDASDT123	May	2013	1
	BHM1900ND123CASDASDASDT123	May	2013	1
	BHM1ASD00ND123CASDASDASDT123	May	2013	1
	BHM1ASD00NM123CASDASDASDT123	May	2013	1
	BHM3300NW123CASDASDASDT123	May	2013	1
	BHM3500JB123CASDASDASDT123	May	2013	1
	BHM3500JB123CGEN	May	2013	1
	BHM6000ND123CASDASDASDT123	May	2013	1
	BI19BASDASDASDASDASDASDB	May	2013	1
	BI1ASDBASDASDASDASDASDASDB	May	2013	1
	BL123CKJ123CK	May	2013	1
	BR-16QWE0	May	2013	1
	C QWE1ASD	May	2013	1
	C1231ASDKASDASDASDBL	May	2013	1
	C123D300ASDASDASDBEB/ASDASDASDTD	May	2013	1
	CF21GASDASDASDBUK	May	2013	1
	CLP-300/X123123	May	2013	1
	CLP-315/X123123	May	2013	1
	CLP-315/XEV	May	2013	1
	CLP-315W/X123123	May	2013	1
	CLP-325W/X123C	May	2013	1
	CLP-510	May	2013	1
	CLP-510/X123123	May	2013	1
	CLP-550/X123123	May	2013	1
	CLP-620ND/X123123	May	2013	1
	CLP-680ND/X123123	May	2013	1
	CLP-QWE15NW/X123123	May	2013	1
	CLX-3185FW/X123123	May	2013	1
	CLX-31ASD5FN/X123123	May	2013	1
	CLX-31ASD5FW/X123123	May	2013	1
	CLX-3305FW/X123C	May	2013	1
	CLX-3305W/X123123	May	2013	1
	CLX-6250FX/X123123	May	2013	1
	CLX-6260FD/X123123	May	2013	1
	CLX-6260FW/X123123	May	2013	1
	CLX-QWE195FW/X123C	May	2013	1
	CM1020B/X123123	May	2013	1
	DMR5ASDLFASDASDASD/X123123	May	2013	1
	DMR5ASDLFB/X123123	May	2013	1
	DMRASD8123HASDASDASD/X123123	May	2013	1
	DMRASDASDLHASDASDASD/X123123	May	2013	1
	DMT300RFB/X123123	May	2013	1
	DMT800RHASDASDASD/X123123	May	2013	1
	DMT800RHB/X123123	May	2013	1
	DMT800RHW/X123123	May	2013	1
	DMTQWE00RHASDASDASD/X123123	May	2013	1
	DP5001232D-12302UB	May	2013	1
	DP5151232G-K02UASDASDASD	May	2013	1
	DPASD001233B-12301UASDASDASD	May	2013	1
	DPASD001233B-12302UASDASDASD	May	2013	1
	DPASD001233D-12301UASDASDASD	May	2013	1
	DPASD001233D-K02UASDASDASD	May	2013	1
	DV209123EW/X123123	May	2013	1
	DV210123EW/X123123	May	2013	1
	DV210123GW/X123123	May	2013	1
	DV218123EB/X123123	May	2013	1
	DV218123EW/X123123	May	2013	1
	DV218123GB/X123123	May	2013	1
	DV218123GW/X123123	May	2013	1
	DV31ASD123EG/X123123	May	2013	1
	DV328123GW/X123123	May	2013	1
	DV330123EB/X123123	May	2013	1
	DV330123EW/X123123	May	2013	1
	DV330123GB/X123123	May	2013	1
	DV330123GW/X123123	May	2013	1
	DV331123GW/X123123	May	2013	1
	DV339123EW/X123C	May	2013	1
	DV33ASD123GR/X123123	May	2013	1
	DV350123ER/X123123	May	2013	1
	DV350123EW/X123123	May	2013	1
	DV350123GP/X123123	May	2013	1
	DV365GTBGWR/1233	May	2013	1
	DV393ETP123WR/1231	May	2013	1
	DV395ETP123WR/1231	May	2013	1
	DV3C6BGW/X123123	May	2013	1
	DV50F91238GVW/1232	May	2013	1
